id,name,descr,file_format_code,model,file_txt,module_id,module_name,template_typ_code,lang_code,is_active,cr_by,cr_dtimes
1119,قالب لتوليد OTP البريد الإلكتروني الموضوع,قالب لتوليد OTP البريد الإلكتروني الموضوع,txt,,كلمة مرور مرة واحدة من منصة تحديد الرقمية,10002,عميل التسجيل,OTP-email-subject-template,ara,TRUE,superadmin,now()
1120,قالب لرسالة OTP,قالب لرسالة OTP,txt,,"$name ،
OTP لاسم المستخدم $username هو $otp وصالحة لدقائق $validTime (منشأ على $date في $time hrs).",10002,عميل التسجيل,OTP-sms-template,ara,TRUE,superadmin,now()
1121,قالب لتحديث تسجيل محتوى البريد الإلكتروني,قالب لتحديث تسجيل محتوى البريد الإلكتروني,txt,,"$name ،
شكرا لتحديث التفاصيل الخاصة بك مع منصة الهوية الرقمية. رقم التسجيل الخاص بك هو $RegistrationID. إذا كان هناك أي تصحيحات يتم إدخالها في تفاصيلك ، يرجى الاتصال بمركز التسجيل في غضون 4 أيام مقبلة",10002,عميل التسجيل,Update-email-content-template,ara,TRUE,superadmin,now()
1122,قالب لتسجيل التحديث البريد الإلكتروني الموضوع,قالب لتسجيل التحديث البريد الإلكتروني الموضوع,txt,,تأكيد تحديث التسجيل,10002,عميل التسجيل,Update-email-subject-template,ara,TRUE,superadmin,now()
1123,قالب لرسالة تسجيل التحديث,قالب لرسالة تسجيل التحديث,txt,,"$name ،
شكرا لتحديث التفاصيل الخاصة بك مع منصة الهوية الرقمية. رقم التسجيل الخاص بك هو $ RegistrationID. إذا كان هناك أي تصحيحات يتم إدخالها في تفاصيلك ، يرجى الاتصال بمركز التسجيل في غضون 4 أيام مقبلة.",10002,عميل التسجيل,Update-sms-template,ara,TRUE,superadmin,now()
1115,Modèle pour nouvelle inscription Email Content,Modèle pour nouvelle inscription Email Content,txt,,"Cher $name,
Merci de vous être inscrit sur la plateforme d'identité numérique. Votre identifiant d'enregistrement est $RegistrationID. Si des corrections doivent être apportées à vos données, veuillez contacter le centre d’inscription dans les 4 prochains jours.",10002,Client dinscription,NewReg-email-content-template,fra,TRUE,superadmin,now()
1116,Modèle pour nouvelle inscription Objet de le-mail,Modèle pour nouvelle inscription Objet de le-mail,txt,,Confirmation d'enregistrement,10002,Client dinscription,NewReg-email-subject-template,fra,TRUE,superadmin,now()
1117,Modèle de nouvelle inscription SMS,Modèle de nouvelle inscription SMS,txt,,"Cher $name,
Merci de vous être inscrit sur la plateforme d'identité numérique. Votre identifiant d'enregistrement est $RegistrationID. Si des corrections doivent être apportées à vos données, veuillez contacter le centre d’inscription dans les 4 prochains jours.",10002,Client dinscription,NewReg-sms-template,fra,TRUE,superadmin,now()
1118,Modèle de contenu de courrier électronique de génération dOTP,Modèle de contenu de courrier électronique de génération dOTP,txt,,"Cher $name,
OTP pour le nom d'utilisateur $username est $otp et est valide pour $validTime minutes (Généré le $date à $heure hrs).",10002,Client dinscription,OTP-email-content-template,fra,TRUE,superadmin,now()
1119,Modèle pour le sujet de-mail de génération dOTP,Modèle pour le sujet de-mail de génération dOTP,txt,,Mot de passe unique de la plateforme d'identification numérique,10002,Client dinscription,OTP-email-subject-template,fra,TRUE,superadmin,now()
1120,Modèle pour SMS OTP,Modèle pour SMS OTP,txt,,"Cher $name,
OTP pour le nom d'utilisateur $username est $otp et est valide pour $validTime minutes (Généré le $date à $heure hrs).",10002,Client dinscription,OTP-sms-template,fra,TRUE,superadmin,now()
1121,Modèle pour lenregistrement de la mise à jour,Modèle pour lenregistrement de la mise à jour,txt,,"Cher $name,
Merci de mettre à jour vos coordonnées avec la plateforme d’identité numérique. Votre identifiant d'enregistrement est $RegistrationID. Si des corrections doivent être apportées à vos données, veuillez contacter le centre d’inscription dans les 4 prochains jours.",10002,Client dinscription,Update-email-content-template,fra,TRUE,superadmin,now()
1122,Modèle denregistrement de mise à jour Objet de le-mail,Modèle denregistrement de mise à jour Objet de le-mail,txt,,Confirmation de la mise à jour de l'inscription,10002,Client dinscription,Update-email-subject-template,fra,TRUE,superadmin,now()
1123,Modèle pour SMS denregistrement de mise à jour,Modèle pour SMS denregistrement de mise à jour,txt,,"Merci de mettre à jour vos coordonnées avec la plateforme d’identité numérique. Votre identifiant d'enregistrement est $RegistrationID. Si des corrections doivent être apportées à vos données, veuillez contacter le centre d’inscription dans les 4 prochains jours.",10002,Client dinscription,Update-sms-template,fra,TRUE,superadmin,now()
1124,Template for Email Acknowledgement,Template for Email Acknowledgement,txt,,"Dear $name,
Your Pre-Registration for UIN is Completed Successfully
on $Date at $Time. Your ID is #$PRID.
Appointment is scheduled for $Appointmentdate at $Appointmenttime.
you will also receive the details on your registered Mobile Number",10001,Pre-Registration,Email-Acknowledgement,eng,TRUE,superadmin,now()
1125,Template for Onscreen Acknowledgment,Template for Onscreen Acknowledgment,txt,,"1. Guideline 1
2. Guideline 2
3. Guideline 3
4. Guideline 4
5. Guideline 5
6. Guideline 6
7. Guideline 7
8. Guideline 8
9. Guideline 9
10. Guideline 10
",10001,Pre-Registration,Onscreen-Acknowledgement,eng,TRUE,superadmin,now()
1126,Template for OTP Email Content,Template for OTP Email Content,txt,,"Dear $name,
TP for Pre-Registration  $PRID is $otp and is valid for $validTime minutes. (Generated on $date at $time Hrs)",10001,Pre-Registration,otp-email-content-template,eng,TRUE,superadmin,now()
1127,Template for OTP Email Subject,Template for OTP Email Subject,txt,,Pre-Registration $PRID: OTP Request,10001,Pre-Registration,otp-email-subject-template,eng,TRUE,superadmin,now()
1128,Template for OTP SMS,Template for OTP SMS,txt,,OTP for Pre-Registration  $PRID is $otp and is valid for $validTime minutes. (Generated on $date at $time Hrs),10001,Pre-Registration,otp-sms-template,eng,TRUE,superadmin,now()
1129,Template for SMS Acknowledgement,Template for SMS Acknowledgement,txt,,"Your Pre-Registration for UIN is Completed Successfully
on $Date at $Time. Your ID is #$PRID.
Appointment is scheduled for $Appointmentdate at $Appointmenttime.
you will also receive the details on your registered email address",10001,Pre-Registration,SMS-Acknowledgement,eng,TRUE,superadmin,now()
1124,قالب لتأكيد البريد الإلكتروني,قالب لتأكيد البريد الإلكتروني,txt,,"$name ، 
تم الانتهاء من التسجيل المسبق ل uin بنجاح علي $Date في $Time. رقم التعريف الخاص بك هو # $PRID. ومن المقرر تعيين $Appointmentdate في $Appointmenttime. ",10001,ما قبل التسجيل,Email-Acknowledgement,ara,TRUE,superadmin,now()
1125,قالب للشاشة شكر وتقدير,قالب للشاشة شكر وتقدير,txt,,"1. المبدا التوجيهي 1
2. المبدا التوجيهي 2
3. المبدا التوجيهي 3
4. المبدا التوجيهي 4
5. المبدا التوجيهي 5
6. المبدا التوجيهي 6
7. المبدا التوجيهي 7
8. المبدا التوجيهي 8
9. المبدا التوجيهي 9
10. المبدا التوجيهي 10",10001,ما قبل التسجيل,Onscreen-Acknowledgement,ara,TRUE,superadmin,now()
1126,قالب لمحتوى البريد الإلكتروني OTP,قالب لمحتوى البريد الإلكتروني OTP,txt,,"$name ، 
OTP لـ Pre-Registration $PRID هو $otp وهو صالح لمدة $validTime دقيقة. (التي تم إنشاؤها على $date في $time ساعات)",10001,ما قبل التسجيل,otp-email-content-template,ara,TRUE,superadmin,now()
1127,قالب لموضوع البريد الإلكتروني OTP,قالب لموضوع البريد الإلكتروني OTP,txt,,Pre-Registration $PRID: OTP Request,10001,ما قبل التسجيل,otp-email-subject-template,ara,TRUE,superadmin,now()
1128,قالب ل OTP SMS,قالب ل OTP SMS,txt,,OTP لـ Pre-Registration $PRID هو $otp وهو صالح لمدة $validTime دقيقة. (التي تم إنشاؤها على $date في $time ساعات),10001,ما قبل التسجيل,otp-sms-template,ara,TRUE,superadmin,now()
1129,قالب للإشعار SMS,قالب للإشعار SMS,txt,,"
تم الانتهاء من التسجيل المسبق ل uin بنجاح
علي $Date في $Time. رقم التعريف الخاص بك هو # $PRID.
ومن المقرر تعيين $Appointmentdate في $Appointmenttime.
سوف تتلقي أيضا التفاصيل علي عنوان البريد الكتروني المسجل الخاص بك",10001,ما قبل التسجيل,SMS-Acknowledgement,ara,TRUE,superadmin,now()
1124,Template for email confirmation,Template for email confirmation,txt,,"Cher $name, 
votre pré-inscription à l'UIN est terminée avec succès sur $Date à $Time. Votre ID est # $PRID.
Le rendez-vous est prévu pour $Appointmentdate à $Appointmenttime.
vous recevrez également les détails sur votre numéro de mobile enregistré",10001,Pré-inscription,Email-Acknowledgement,fra,TRUE,superadmin,now()
1125,On-screen recognition template,On-screen recognition template,txt,,"1. Ligne directrice 1
2. Ligne directrice 2
3. Ligne directrice 3
4. Ligne directrice 4
5. Ligne directrice 5
6. Ligne directrice 6
7. Ligne directrice 7
8. Ligne directrice 8
9. Ligne directrice 9
10. Ligne directrice 10",10001,Pré-inscription,Onscreen-Acknowledgement,fra,TRUE,superadmin,now()
1126,OTP Email Content Template,OTP Email Content Template,txt,,"Cher $name, 
OTP pour Pre-Registration $PRID est $otp et est valide pour $validTime minutes. (Généré le $date à $time Hrs)",10001,Pré-inscription,otp-email-content-template,fra,TRUE,superadmin,now()
1127,Template for OTP email subject,Template for OTP email subject,txt,,Pre-Registration $PRID: Requête OTP,10001,Pré-inscription,otp-email-subject-template,fra,TRUE,superadmin,now()
1128,Template for OTP SMS,Template for OTP SMS,txt,,OTP pour Pre-Registration $PRID est $otp et est valide pour $validTime minutes. (Généré le $date à $time Hrs),10001,Pré-inscription,otp-sms-template,fra,TRUE,superadmin,now()
1129,Template for SMS Acknowledgment,Template for SMS Acknowledgment,txt,,"Votre pré-inscription pour UIN est terminée avec succès sur $Date à $Time. 
Votre ID est # $PRID.
Le rendez-vous est prévu pour $Appointmentdate à $Appointmenttime.
vous recevrez également les détails sur votre adresse email enregistrée",10001,Pré-inscription,SMS-Acknowledgement,fra,TRUE,superadmin,now()
1130,Template for email subject of Acknowledgement,Template for email subject of Acknowledgement,txt,,Pre-Registration $PRID: Acknowledgement ,10001,Pre-Registration,Acknowledgement-email-subject,eng,TRUE,superadmin,now()
1130,Modèle pour le sujet d'email d'accusé de réception,Modèle pour le sujet d'email d'accusé de réception,txt,,Pré-inscription $PRID: accusé de réception ,10001,Pré-inscription,Acknowledgement-email-subject,fra,TRUE,superadmin,now()
1130,قالب للتسليم البريد الكتروني الموضوع,قالب للتسليم البريد الكتروني الموضوع,txt,,$PRID التسجيل المسبق: شكر,10001,ما قبل التسجيل,Acknowledgement-email-subject,ara,TRUE,superadmin,now()
1131,UIN card template,UIN card template,html,,"<!DOCTYPE html>
<html>
<head>
	<meta charset=""utf-8"">
	<meta name=""viewport"" content=""width=device-width, initial-scale=1"">
	<title>UIN Card</title>
<style>
.main-table {
	margin-left: 60px;;
	width: 600px;
	height: 350px;
	border: 1px solid black;
}
.cir {
	display: inline-block;
	border-radius: 60px;
	box-shadow: 0px 0px 2px #000000;
	padding: 0.5em 0.6em;
}
.name-head-color {
	color: black;
}
.head-title {
	margin-left: -85px;
}
.bar-code-padding {
	margin-top: 20px;
	margin-left: 20px;
}
.top-buffer {
	margin-left:10px;
}
</style>
</head>

<body>
<table class=""main-table"">
<tr>
<td>&nbsp;
<div class=""cir""><font size=""1"">Logo</font></div>
</td>
<td><label class=""name-head-color""><font size=""5""class="" head-title""> &nbsp;&nbsp; Kingdom of Morocco &nbsp;&nbsp;&nbsp; </font>
</label></td>
<td rowspan=""4"">
<div>
<div style=""border: solid black 1px; height: 150px; width: 120px;"">
<img src = $!ApplicantPhoto style=""width: 120px; height: 150px"">
</div>
</div>
</td>
</tr>
<tr>
<td rowspan=""1"">
<div class=""block top-buffer"">
<label class=""name-head-color""><b>UIN&nbsp;:&nbsp;</b></label> <span class=""name-color""> $!UIN </span>
</div>
</td>
</tr>
<tr>
<td rowspan=""1"">
<div class=""block top-buffer"">
<label class=""name-head-color""><b>Name&nbsp;:&nbsp;</b></label> 
<span class=""name-color""> $!fullName_eng</span>
</div>
</td>
</tr>
<tr>
<td rowspan=""1"">
<div class=""block top-buffer"">
<label class=""name-head-color""><b>اسم&nbsp;:&nbsp;</b></label> 
<span>$!fullName_ara</span>
</div>
</td>
</tr>

<tr>
<td rowspan=""1"">
<div class=""block top-buffer"">
<label class=""name-head-color""><b>DOB/تاريخ&nbsp;:&nbsp;</b></label>
<span>$!dateOfBirth</span>
</div>
</td>
</tr>
<tr>
<td colspan=""2"">
<div class=""block top-buffer"">
<label class=""name-head-color""><b>Gender&nbsp;:&nbsp;</b></label> <span>$!gender_eng</span>
&nbsp;&nbsp; <label class=""name-head-color""><b>جنس&nbsp;:&nbsp;</b></label>
<span>$!gender_ara</span>
</div>
</td>
</tr>
<tr>
<td colspan=""3"">
<div class=""row"" style=""margin-right: 0px; margin-left: -10px;"">
<div class=""col-md-2 top-buffer"">
<div class=""block top-buffer"">
<table>
<tr>
<td><label class=""name-head-color""><b>Address&nbsp;:&nbsp;</b></label>
</td>
<td><span>$!addressLine1_eng, $!addressLine2_eng,
		$!addressLine3_eng, $!region_eng, $!province_eng, $!city_eng,
		$!postalCode </span></td>
</tr>
<tr>
<td><label class=""name-head-color""><b>عنوان&nbsp;:&nbsp;</b></label>
</td>
<td><span>$!addressLine1_ara, $!addressLine2_ara,
		$!addressLine3_ara, $!region_ara, $!province_ara, $!city_ara,
		$!postalCode </span>
</td>
</tr>
</table>
</div>
</div>
</div>
</td>
</tr>
</table>
<div>&nbsp;</div>
<table class=""main-table"" style=""height: 300px"">
<tr>
<td>
<div style=""margin-left: 10px; margin-right: 10px; border: solid black 1px; height: 250px; width: 250px;"">
<div class=""col-md-6"">
<div class=""bar-code-padding""></div>
<img src=$!QrCode style=""width: 250px; height: 250px; margin-top: -20px"">
</div>
</div>
</td>
<td>
<div class=""name-head-color col-md-6"">
<br> For any issues please contact us at<br>
<br> Registration Proccessor,Hanging Gardens,Global Village
Tech Park, Mysore Rd,RVCE,Bengaluru, Karnataka 560059<br>
<br> لأية مشاكل يرجى الاتصال بنا على <br>التسجيل المعالج،
الحدائق المعلقة ، القرية العالمية Tech Park, Mysore Rd,RVCE 560059
بنغالورو، كارناتاكا <br>
<br>
</div>
</td>
</tr>
</table>
</body>
</html>",10003,Registration Processor,RPR_UIN_CARD_TEMPLATE,eng,TRUE,superadmin,now()
